book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,doc
1497,1,-0.17043683027531753,0.16812858005639947,0.16720734459075987,-0.07104774268507427,0.20202881050152682,-0.020890520048648727,-0.19581073653353692,0.0007130242083861552,-0.3184553038212149,-0.0015763812617047915,THE REPUBLIC
1497,2,-0.11106198923447458,0.1786220550681789,0.14503230917647852,-0.14984476153878337,0.04658241325228977,0.09230150675911453,-0.22053818644475603,-0.11178362090517367,-0.3135513799499803,0.09741380185319289,THE REPUBLIC
1497,3,-0.1070927225168139,0.15186390021816648,-0.009434115923408749,0.027711477547681607,-0.30788912564841814,-0.14134378831172284,-0.27424945785084,-0.04490910491244887,-0.17749798547819454,0.13702273226467654,THE REPUBLIC
1497,4,-0.09102769877794484,0.1426179944598195,-0.1703402685077129,0.12231829050560974,-0.0015983233097666884,-0.15443424673871384,-0.13994355351444268,-0.11445225673631743,-0.0008882393101971101,0.2275608425363598,THE REPUBLIC
1497,5,-0.07759071026397718,0.07349628398773946,-0.04598243344394402,-0.12302861274011556,-0.16509673621762122,0.14569367049852622,0.1598730604211503,-0.10487895529777974,-0.024409560161029017,-0.148993676953927,THE REPUBLIC
1497,6,0.1364793759676544,0.20658515224501298,-0.21161279674440378,-0.05673831786810575,-0.04651446499936657,0.08564364980494563,0.29866637287833503,-0.10511385877589988,-0.2120466007660318,-0.0520821124153069,THE REPUBLIC
1497,7,0.1598226447070923,0.19590225130724778,-0.38250778233083993,0.02121403508603464,-0.005072024208365104,-0.038886530764925674,0.2841101128351579,-0.014200989841009181,-0.251990056738306,-0.016830239707945262,THE REPUBLIC
1497,8,-0.13458113362305651,-0.019453981095564093,0.1714851513060758,0.55451583603495,0.07202961367116885,0.2985478171805148,0.03982180730443849,-0.1727180447607289,-0.0015100601843422183,-0.001482953319528668,THE REPUBLIC
1497,9,-0.06181812612284715,0.12081589250358539,0.21719255044784289,0.4494179163940788,0.08685795116162738,0.37111138876974226,0.0669630620141622,-0.08045369092439901,-0.08978099277227672,0.1537983070512428,THE REPUBLIC
1497,10,0.013403172237894069,0.021540755229243386,0.0940883026980884,-0.050471673907056896,-0.10903718067822629,0.16211652542164856,-0.19914746103535796,-0.0717551572532524,-0.21401608694709323,0.05434299935853776,THE REPUBLIC
1571,1,0.034509699755801836,-0.1354631034539943,0.03435657771202112,0.03863055111446409,-0.035415805501768566,0.014159862202974296,0.08610109379858649,0.2746227626187837,0.09385003425001048,-0.056934209842505065,CRITIAS
1572,1,0.6330263373501952,-0.3259077769898767,0.18596481729577394,0.028121434386492124,-0.13321080316752087,-0.14924498745982914,0.008775788933950923,-0.169545027015299,-0.02489089220392448,-0.009290762735323223,TIMAEUS
1572,2,0.39488220995383055,0.08129390821645646,-0.2886688171428465,0.04772083041761017,0.19350496761691557,-0.06739557344542156,0.21044001703055507,0.028414133401758798,-0.1587662498334096,0.12565363528439388,TIMAEUS
1572,3,0.5271712866878293,-0.17751309526729633,0.04792518937050751,0.04423071878855306,0.07213844899855844,0.02183796140110828,0.10307548073308287,0.032607909220173315,-0.14636864545635417,-0.0076113114813403295,TIMAEUS
1572,4,0.3923291693745211,-0.12227973267832783,-0.07330735738697483,-0.1121661183513003,0.1821772697644549,0.18951532233654841,-0.06293106028209282,0.2296951214446928,0.010108776217928722,0.2082834806292619,TIMAEUS
1572,5,0.2696963391249935,-0.10570269517502241,0.23321133651700865,0.18405062837280275,0.08945565953257009,-0.058163857056678425,-0.022164950413778185,0.05966561572341715,0.058036947111969536,0.2768139996156733,TIMAEUS
1572,6,0.497092964388583,-0.2804679299963244,0.2757997451642432,0.07878515512033926,0.01811973915134275,-0.30461457746906884,-0.01939032433121359,-0.06918448222387875,0.03147856294739476,-0.09553201512904466,TIMAEUS
1572,7,0.38531311679348423,-0.1711499599365554,0.2170079035971904,0.04007952692169513,-0.035643795210088376,-0.1882559275753506,-0.10926635072596473,-0.009499273582501565,0.045645007727474395,-0.14767678265116863,TIMAEUS
1572,8,0.6411256781102284,-0.31332882784307714,0.10945054645283556,0.021170618095357245,-0.11609300770724024,-0.1235044032880272,0.026194983223532843,-0.15493096873664458,-0.03393327913786161,0.025224934457558756,TIMAEUS
1579,1,-0.027741164047702653,0.23306830783528082,0.27823929865072583,-0.043407299868253924,-0.22274051711823473,-0.007776324844615555,0.2432784149798851,0.2905914417661027,0.21583409683844315,0.1506359973766613,LYSIS
1580,1,0.051634318081785355,0.3222908136980429,-0.4015035154567316,0.2333445208598691,0.23841935200541955,-0.3500505796877256,0.0966508715454496,0.06748958494845839,0.0773614172649683,0.12715326760322246,CHARMIDES
1584,1,-0.09588283194014796,0.2728663007614028,-0.042319676127993686,0.043341565609916644,0.03575758690010217,-0.3641205494998639,-0.16443638151800669,-0.14652791225129838,0.3227192082507379,-0.20697853627146032,LACHES
1591,1,-0.12696245595051892,0.25635773960327624,0.011349080083038943,-0.00867968208950329,-0.029395310663960356,-0.26584263469565317,-0.20978901420943738,-0.1712132563073667,0.24594279053649154,-0.15769627814067272,PROTAGORAS
1598,1,-0.07750211715880863,0.3034932768112407,0.09897425977814846,-0.14928898116196024,-0.050270311233238246,-0.054247921020789173,0.062332238012738975,-0.01516897530427453,-0.0010861058838108283,-0.16743663734128533,EUTHYDEMUS
1600,1,-0.04953644824458812,0.20853738540906813,0.12276144579633447,-0.0849806377167718,-0.3978660366339882,0.05479973212629684,0.21118899663438734,-0.053337387353703886,0.11296821764954704,0.1764053464723951,SYMPOSIUM
1616,1,0.14533503192892816,-0.13699772141622465,-0.19472413756308973,-0.1390056498835917,-0.18411781963092497,0.15971581735258197,-0.3131641819401993,0.024094581704285294,0.02037922528934549,-0.0777917960403474,CRATYLUS
1635,1,-0.01922190537375824,0.12805582939382354,0.1747190305280608,-0.05867833533502331,-0.022850534793309302,-0.059308869419537606,-0.0854550611370737,0.3138185984785514,0.0793365518367012,-0.0707909813931219,ION
1636,1,0.02195898165271345,0.2530611520610732,0.16929112179230857,-0.08738507501170671,-0.34238651150244265,0.16030053937473893,0.2668783537304949,0.1369980667354704,0.16492518478504548,0.22750486634777262,PHAEDRUS
1642,1,-0.04013304683185017,0.027614332809006766,0.03125750390606432,-0.18602486847936436,0.3678452427390544,0.09369852130555292,-0.20226026219049734,0.005055617851128276,0.3793232280880238,0.29235196014581394,EUTHYPHRO
1643,1,0.08187351831321613,0.11109458551818541,0.08729549459174674,0.06120933605319556,0.11862392204419246,0.006468291343393141,-0.06414430722879934,0.22595027938325127,-0.10681120726108241,-0.19243467361584202,MENO
1656,1,-0.20267335334486714,-0.028203851626566863,0.20115492945585048,-0.3218830971220559,0.18515458316503947,-0.07360883885039049,0.11576926464663496,-0.23313658286898686,-0.002644596092179042,-0.05911484035716622,APOLOGY
1657,1,-0.17774991101068502,0.05685701829294769,0.20945255019248943,-0.1424799494770148,0.20995212181345263,0.018554691489977442,0.12218661878368164,-0.28841385177657103,-0.14425083185696647,-0.1063224462612663,CRITO
1658,1,0.15701278669200888,0.06258585830085593,0.016594855589219148,-0.08728891287317034,-0.16956788622834537,0.09512028068977883,0.12349004486342294,-0.28629923439103083,0.0766124533871992,-0.1427369760597172,PHAEDO
1672,1,-0.2265190361857011,0.22436964610763327,0.17463523278409515,-0.01827741160901825,0.0735720691698741,0.06118703407652877,-0.1379776200590554,-0.2824272124940767,-0.1969204685894274,0.05974127301762825,GORGIAS
1673,1,-0.03844988513025805,0.2011015655847677,0.016695599925171008,-0.09139898039819,0.14390066403872076,-0.22036839095815175,-0.0026846584440209514,0.09103060520430448,-0.12810927881136933,0.008637130497555962,LESSER HIPPIAS
1676,1,-0.17256871221416745,0.221696422149915,0.15143442642797544,-0.03927027899433262,-0.12526484369503407,-0.07117543932930577,0.15028557618362162,0.09310110963087281,0.10914665687983142,0.08086579800666827,ALCIBIADES I
1677,1,-0.09588586700305027,0.1181932948953827,0.21139830274998914,0.16439495841012228,0.18485534357495273,0.14065102442385743,-0.017163083417502313,0.24327662583076876,0.05716025818140487,-0.19779744228334764,ALCIBIADES II
1681,1,-0.03344937225291052,0.14692991498091454,0.1669003433021597,0.04978927222774227,0.17770833420862062,-0.07041616175089659,-0.09049333496331172,0.4867948978361112,-0.22238663779967505,-0.23243535190324563,ERYXIAS
1682,1,-0.1780623200409726,-0.03064667250238418,0.1128097248772078,0.1353390209676668,0.05042366912162095,0.04916615441653954,0.09864597155127884,-0.18752185654535655,0.2236139246786972,-0.16186666265348112,MENEXENUS
1687,1,0.20619173471290464,0.023837299655553798,-0.149160085004174,-0.11056127887327728,0.0886940935715406,0.36878543335310643,-0.005636216811616852,0.08674371528488285,0.18196809352350424,-0.38029242632637206,PARMENIDES
1726,1,0.154874661745619,0.11516482650838637,-0.2419022866540299,-0.18504223003529494,-0.03247361525154559,0.14332418874318179,-0.06078423009703235,-0.013673392312956244,0.12072193102402688,-0.09177093260033908,THEAETETUS
1735,1,0.2276995034752564,0.10221607895256964,-0.3165115605040825,-0.19510888298795792,-0.03453292295759395,0.3202290261303594,-0.1758883876568859,-0.036226664469154284,0.03409676181344014,-0.10696356839932027,SOPHIST
1738,1,0.02861370767823382,0.15265875585850686,-0.3899144862213001,0.24488702385587827,0.16771939703545416,-0.11311240330366254,0.08691583331518858,-0.05380904605412029,0.07729381324521369,0.10213681125528463,STATESMAN
1744,1,0.2010942457548752,0.10196624615100844,-0.21053786120731274,0.017403587377872787,-0.024191684567260986,0.024694352650924706,0.05885606933675196,-0.04295619092428867,0.015504342579793802,-0.027106214487290472,PHILEBUS
1750,1,-0.281717320142139,-0.18450864590815763,-0.12733456153269568,0.08727788658161786,-0.20733442191590193,-0.10865113948995696,-0.11201056691295536,0.031009642599318894,-0.00635077934585635,-0.050741278904460355,LAWS
1750,2,-0.12728473326843234,-0.009987686241787561,-0.0736997814750862,0.06037679448127244,-0.3567864826169063,-0.10798017462067286,-0.2755420472045581,0.12131635862339277,-0.15273381048280574,0.12369433649356812,LAWS
1750,3,-0.25233672661276674,-0.21135502602633247,-0.08299213048489491,0.3742148029842736,-0.06642863029714821,0.04912478581503776,-0.035436817818995145,-0.045603904090891934,0.12982578735472325,-0.0742635456470799,LAWS
1750,4,-0.33243189665473993,-0.30366446322345153,-0.11245258556619922,0.3723945284374996,-0.019450158882587245,0.11976631896377408,-0.038063590917066945,-0.03507260660125357,0.04855892708427945,-0.05991486263019004,LAWS
1750,5,-0.3193214334412704,-0.37146960449433614,-0.21284158464063463,0.09143210307673046,-0.113072574225673,-0.017911741882266758,-0.09012485414396773,0.06629796973102656,-0.017718172908848966,-0.053565213956699116,LAWS
1750,6,-0.31727355489433234,-0.41628382325811464,-0.10306788549065517,-0.11052110564071853,0.04736820212640427,-0.02458584993312104,0.20207720174587726,0.09717616915281985,-0.07461876067538589,-0.023568779925741995,LAWS
1750,7,-0.22009152617870814,-0.20235370979368106,-0.17215738986184603,-0.06691740608407751,-0.239317047341017,-0.01851755367848593,-0.11498811627016545,0.09145987331265142,-0.09683072421693181,0.03915379215087962,LAWS
1750,8,-0.2901358276647138,-0.3584832320293063,-0.07792890306834206,-0.10109609058803419,-0.05643127722388899,-0.09489499431898663,0.12464463995898467,0.15209942600942797,-0.08474065679640119,-0.007312763307612028,LAWS
1750,9,-0.3187731815780061,-0.2677237232489094,0.06675432952653411,-0.1884683594500989,0.23734514610518342,-0.07595145432855974,0.10530971194902072,-0.03412436604419719,-0.004706675409739023,0.21059413479136857,LAWS
1750,10,0.12157373182514211,-0.16506302454497962,-0.08693419999897188,-0.2345693296414934,0.1839126024819503,0.22938121279066256,-0.28454681813977806,-0.030841420046396367,0.23160387741383795,0.265137465426929,LAWS
1750,11,-0.4031745995391213,-0.3772892467540525,0.02131935125689482,-0.19976681810162328,0.1260545835408563,-0.053955033175444776,0.2366115519655757,-0.001914979348539317,-0.01940958208231695,-0.008053544887776997,LAWS
1750,12,-0.30422577879414264,-0.2695858911263686,-0.04392245320466956,-0.17997453119635726,0.049848066134489076,-0.07668464247494122,0.13488849383696203,-0.06832886055024116,0.06340754501297757,0.024839286254985313,LAWS
